16384.0, 1073463296.0, 258048.0, 0.0, 0.0, 20383.419832843654, 20224.835442287233, 134.383036382573, 26207.56182932503, 0.0, 82182.98636218245, 0.0, 0.0, 7249.9, 90384.2, 12030.8, 0.0, 0.0, 1444.3, 18858.9, 37764.0, 130282.6, 0.0, 77073.6, 5432.0, 39244.8, 0.0, 0.0, 2583.6, 13894.9, 3.6, 1701.7, 651.1, 0.0, 0.0, 15025.8, 10615.2, 3.6, 0.0, 8.0, 7.0, 13.3, 0.0, 7249.9, 90384.2, 5432.0, 39244.8, 3.6, 1457.0, 0.0, 38.39672980104645, 0.0, 0.0, 3340527.9218568774, 92877765.84833346, 14152.404263189304, 62819.53104822107, 17238241689.6, 0.29128756310805615, 0.0, 0.0, 1553.5018054539437, 2220.8253437955523, 18.400036104415364, 5.300037318411496, 18275325952.0, 159, 27, 115
16384.0, 1073463296.0, 258048.0, 0.0, 0.0, 21809.052299061183, 21660.03460014224, 134.418103862265, 24425.412679600282, 0.0, 87949.5275615426, 0.0, 0.0, 6990.3, 90402.8, 11771.2, 0.0, 0.0, 1791.3, 18867.8, 37782.2, 130523.9, 0.0, 76982.9, 5486.8, 39408.3, 0.0, 0.0, 2621.2, 14089.1, 3.6, 1744.6, 705.9, 0.0, 0.0, 15034.0, 10680.9, 3.6, 0.0, 8.0, 7.0, 14.1, 0.0, 6990.3, 90402.8, 5486.8, 39408.3, 3.6, 1806.6, 0.0, 37.25723450554039, 0.0, 0.0, 3401247.1556084203, 93992595.94091047, 14673.877530630552, 63522.70183795958, 17161340518.4, 0.2747802536674823, 0.0, 0.0, 3180.8021015908603, 5410.62106706019, 30.500066979058836, 13.600048339233897, 18341832294.4, 28, 29, 103
16384.0, 1073463296.0, 258048.0, 0.0, 0.0, 20592.69315983363, 20502.173250225438, 115.217448695484, 23202.53838571999, 0.0, 83180.52759342731, 0.0, 0.0, 6949.2, 90438.4, 11728.2, 0.0, 0.0, 1482.8, 18886.2, 37819.1, 130385.1, 0.0, 77303.1, 5482.8, 39236.7, 0.0, 0.0, 2589.2, 13927.1, 3.6, 1682.2, 701.8, 0.0, 0.0, 15004.0, 10673.5, 3.6, 0.0, 8.0, 7.0, 11.0, 0.0, 6949.2, 90438.4, 5482.8, 39236.7, 3.6, 1499.0, 0.0, 36.003122378766555, 0.0, 0.0, 3038284.148669023, 82465690.26109539, 13655.941264077741, 55921.658605182296, 17240712806.4, 0.25803519024521215, 0.0, 0.0, 1757.486221834472, 2208.7572088159714, 21.499863816039504, 4.799949810166687, 18269132390.4, 20, 23, 66
16384.0, 1073463296.0, 258048.0, 0.0, 0.0, 23492.731071473012, 23355.262872353826, 134.46663296620198, 26118.88736896748, 0.0, 94715.76267424712, 0.0, 0.0, 7003.0, 90476.9, 11784.0, 0.0, 0.0, 1709.9, 18878.8, 37803.9, 130684.9, 0.0, 76926.3, 5487.0, 39499.0, 0.0, 0.0, 2652.8, 14129.0, 4.0, 1750.0, 706.0, 0.0, 0.0, 15037.0, 10609.0, 4.0, 0.0, 8.0, 7.0, 15.3, 0.0, 7003.0, 90476.9, 5487.0, 39499.0, 4.0, 1725.2, 0.0, 39.49600602303789, 0.0, 0.0, 3612920.8408611715, 100613064.3569526, 15297.8090182259, 67809.64086727766, 17166839398.4, 0.40035529770623934, 0.0, 0.0, 4926.422865946911, 4615.929918525263, 26.8998514455834, 9.799857396836305, 18343594393.6, 29, 30, 88
16384.0, 1073463296.0, 258048.0, 0.0, 0.0, 17010.55246072481, 16910.946827260286, 89.6067709436272, 19600.20174247684, 0.0, 68575.63319371908, 0.0, 0.0, 6907.6, 90505.1, 11685.6, 0.0, 0.0, 1346.5, 18905.1, 37856.8, 130268.6, 0.0, 77612.8, 5480.8, 39049.4, 0.0, 0.0, 2541.6, 13711.4, 3.6, 1576.1, 699.8, 0.0, 0.0, 15075.5, 10625.9, 3.6, 0.0, 8.0, 7.0, 10.7, 0.0, 6907.6, 90505.1, 5480.8, 39049.4, 3.6, 1362.1, 0.0, 32.50078737376879, 0.0, 0.0, 2607853.5476884507, 67776511.48028207, 12713.787010672317, 46266.21329126354, 17239409049.6, 0.26638287348084483, 0.0, 0.0, 2348.8907848797617, 3412.789990125094, 24.999897058565377, 8.799975487140614, 18265617612.8, 19, 25, 72
16384.0, 1073463296.0, 258048.0, 0.0, 0.0, 22369.01591346939, 22269.754287800217, 121.57092182562, 24984.3279838648, 0.0, 90313.70405620275, 0.0, 0.0, 7004.0, 90534.0, 11785.0, 0.0, 0.0, 1385.0, 18860.5, 37767.8, 130650.0, 0.0, 76780.0, 5486.0, 39408.0, 0.0, 0.0, 2624.0, 14044.0, 4.0, 1703.0, 705.0, 0.0, 0.0, 15111.0, 10652.0, 4.0, 0.0, 8.0, 7.0, 13.7, 0.0, 7004.0, 90534.0, 5486.0, 39408.0, 4.0, 1398.7, 0.0, 34.926684470391294, 0.0, 0.0, 3140192.024784547, 86388358.8602752, 13731.21812581855, 58444.67473651414, 17164853248.0, 0.33310632307053356, 0.0, 0.0, 4488.90794258038, 4703.913846027325, 25.700016569073135, 11.000020840044881, 18338205696.0, 158, 31, 101
16384.0, 1073463296.0, 258048.0, 0.0, 0.0, 18732.44896308256, 18602.771761298507, 108.76672363893051, 21333.04832426111, 0.0, 75493.31923141428, 0.0, 0.0, 6947.5, 90547.5, 11729.3, 0.0, 0.0, 1243.8, 18889.8, 37826.2, 130442.1, 0.0, 77280.4, 5481.8, 39186.1, 0.0, 0.0, 2567.2, 13873.9, 3.6, 1617.9, 700.7, 0.0, 0.0, 15077.0, 10696.8, 3.6, 0.0, 8.0, 7.0, 10.4, 0.0, 6947.5, 90547.5, 5481.8, 39186.1, 3.6, 1261.3, 0.0, 33.48242115580512, 0.0, 0.0, 2833102.3471967676, 75753114.7564465, 13047.988159990144, 51474.6345355408, 17233938022.4, 0.3245773071767434, 0.0, 0.0, 2268.696195738167, 4207.905074386411, 26.199983960815636, 10.000016209637115, 18266626867.2, 22, 21, 68
16384.0, 1073463296.0, 258048.0, 0.0, 0.0, 20724.441331495716, 20603.898070997973, 108.83497544361902, 23325.650572130267, 0.0, 83533.05606123891, 0.0, 0.0, 6980.0, 90572.0, 11761.0, 0.0, 0.0, 1517.4, 18881.1, 37808.7, 130597.6, 0.0, 77034.6, 5484.0, 39319.6, 0.0, 0.0, 2576.0, 13959.0, 4.0, 1660.0, 703.0, 0.0, 0.0, 15074.0, 10686.6, 4.0, 0.0, 8.0, 7.0, 12.2, 0.0, 6980.0, 90572.0, 5484.0, 39319.6, 4.0, 1529.6, 0.0, 31.773589459462983, 0.0, 0.0, 3005766.3844330525, 79789874.32691573, 14162.713742465281, 54194.25875761977, 17160626176.0, 0.2331947218371906, 0.0, 0.0, 4207.207475337542, 3694.3933105826823, 23.200014939649908, 7.999977194319937, 18340370432.0, 23, 27, 84
16384.0, 1073463296.0, 258048.0, 0.0, 0.0, 13653.442925618894, 13612.9746209892, 70.40620661255619, 16230.27110664722, 0.0, 55189.07070388963, 0.0, 0.0, 6867.2, 90590.9, 11649.2, 0.0, 0.0, 1018.9, 18917.5, 37881.6, 130228.8, 0.0, 77767.7, 5481.0, 38931.9, 0.0, 0.0, 2479.6, 13591.7, 4.0, 1533.9, 700.0, 0.0, 0.0, 15006.0, 10665.7, 4.0, 0.0, 8.0, 7.0, 7.1, 0.0, 6867.2, 90590.9, 5481.0, 38931.9, 4.0, 1027.6, 0.0, 28.657933579411708, 0.0, 0.0, 2247894.565573152, 55502852.304192826, 12033.326796437812, 38103.88700528556, 17236431667.2, 0.2333616791020104, 0.0, 0.0, 3827.2377748569183, 2731.6763012886904, 47.69924973229489, 5.39989560154285, 18261974220.8, 20, 25, 59
16384.0, 1073463296.0, 258048.0, 0.0, 0.0, 15553.069932756567, 15486.904655267073, 83.0633293614324, 18137.404310803126, 0.0, 62841.03798326336, 0.0, 0.0, 6915.0, 90617.9, 11694.4, 0.0, 0.0, 825.5, 18918.6, 37883.7, 130283.2, 0.0, 77667.9, 5427.5, 39015.8, 0.0, 0.0, 2496.8, 13581.3, 3.6, 1557.6, 646.5, 0.0, 0.0, 14988.0, 10617.7, 3.6, 0.0, 8.0, 7.0, 8.2, 0.0, 6915.0, 90617.9, 5427.5, 39015.8, 3.6, 833.6, 0.0, 31.491633960790267, 0.0, 0.0, 2630647.352284617, 66965829.513971925, 13368.092836783264, 45753.5793124404, 17158672793.6, 0.3084723612366421, 0.0, 0.0, 2036.7005029674517, 2444.7912141841284, 21.399998499381255, 4.899982305776691, 18338257305.6, 20, 34, 72
16384.0, 1073463296.0, 258048.0, 0.0, 0.0, 15548.755064915924, 15462.053260306759, 76.8020454713091, 18042.422122443742, 0.0, 62649.83901183553, 0.0, 0.0, 6911.0, 90646.0, 11692.0, 0.0, 0.0, 1173.8, 18912.2, 37871.2, 130387.0, 0.0, 77555.3, 5481.0, 39038.0, 0.0, 0.0, 2496.0, 13710.9, 4.0, 1575.0, 700.0, 0.0, 0.0, 14994.0, 10609.0, 4.0, 0.0, 8.0, 7.0, 8.5, 0.0, 6911.0, 90646.0, 5481.0, 39038.0, 4.0, 1182.3, 0.0, 30.829996898579914, 0.0, 0.0, 2478642.8660047976, 62520520.634205244, 12805.102435063394, 42803.704217563114, 17236766720.0, 0.25817432142081637, 0.0, 0.0, 2646.407713864927, 5810.502281514377, 27.900032856890697, 14.200008909937258, 18260162150.4, 20, 21, 57
